Unnamed: 0,origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
74,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.4,124.82301397412397
75,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.4,123.26768175378818
80,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.45,133.35041851377014
81,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.45,132.30544892062267
82,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.45,131.42449880281484
83,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.45,130.64836616848137
88,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.5,138.0
89,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.5,138.0
90,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.5,138.0
91,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.5,138.0
84,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.55,142.64958148622986
85,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.55,143.69455107937733
86,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.55,144.57550119718516
87,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.55,145.35163383151863
76,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.6,147.31753617449726
77,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.6,149.41160464372118
78,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.6,151.17698602587603
79,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.6,152.73231824621183
68,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.65,152.02275100626605
69,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.65,155.17429237772564
70,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.65,157.8311646548425
71,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.65,160.17191612060952
60,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.7,156.78517823698294
61,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.7,161.00705070392183
62,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.7,164.56625383433732
63,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.7,167.70197474054638
52,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.75,161.62646807996538
53,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.75,166.93639561003477
54,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.75,171.41287158966222
55,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.75,175.35672609897813
44,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.8,166.57073773582349
45,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.8,172.99186451382408
46,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.8,178.40512479300656
47,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.8,183.1743028382625
36,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.85,171.6455539220272
37,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.85,179.20721961113213
38,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.85,185.5819986700864
39,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.85,191.19829176580896
28,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.9,176.88324349027764
29,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.9,185.62205304778809
30,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.9,192.9892102930063
31,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.9,199.47980612209665
20,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.95,182.32271129877623
21,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.95,192.28401334934645
22,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.95,200.6817794398769
23,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.95,208.08035988910683
12,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.975,185.13268931082584
13,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.975,195.72551950832727
14,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.975,204.6556884544877
15,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.975,212.52332523564124
4,2025-07-23,hospital admissions,2025-07-20,1,IE,quantile,0.99,186.85149004706744
5,2025-07-23,hospital admissions,2025-07-27,2,IE,quantile,0.99,197.8306118949833
6,2025-07-23,hospital admissions,2025-08-03,3,IE,quantile,0.99,207.08643976669745
7,2025-07-23,hospital admissions,2025-08-10,4,IE,quantile,0.99,215.24098782089013
92,2025-07-23,hospital admissions,2025-07-20,1,IE,median,,138.0
93,2025-07-23,hospital admissions,2025-07-27,2,IE,median,,138.0
94,2025-07-23,hospital admissions,2025-08-03,3,IE,median,,138.0
95,2025-07-23,hospital admissions,2025-08-10,4,IE,median,,138.0
0,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.01,28.982966439833906
1,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.01,26.13187677119281
2,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.01,23.80511357311164
3,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.01,21.85904972030638
8,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.025,29.22344854135242
9,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.025,26.411140090688228
10,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.025,24.111557517810084
11,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.025,22.185365109067128
16,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.05,29.616600233290907
17,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.05,26.86769318076312
18,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.05,24.612546799680697
19,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.05,22.718841182283228
24,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.1,30.377651018380977
25,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.1,27.75147441523675
26,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.1,25.582346228520485
27,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.1,23.75152752873142
32,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.15,31.110470459236407
33,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.15,28.602471592788888
34,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.15,26.516170736828663
35,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.15,24.745906150775195
40,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.2,31.82050184073734
41,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.2,29.427005806735792
42,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.2,27.420956648266152
43,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.2,25.709363159940462
48,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.25,32.51226810092345
49,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.25,30.23032938431036
50,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.25,28.3024674976896
51,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.25,26.64803582912795
56,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.3,33.18962617446398
57,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.3,31.016921246696366
58,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.3,29.16561813849983
59,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.3,27.56715771679405
64,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.35,33.85595036471079
65,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.35,31.790699852477942
66,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.35,30.014708411821097
67,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.35,28.47130748847399
72,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.4,34.514269812091335
73,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.4,32.5551828347997
74,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.4,30.85359832110385
75,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.4,29.364595450631136
80,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.45,35.16737609111375
81,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.45,33.31361194994555
82,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.45,31.685845141915767
83,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.45,30.25080955137109
88,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.5,35.817911725299666
89,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.5,34.069055866584925
90,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.5,32.51481621563821
91,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.5,31.13353548827726
84,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.55,36.46844735948558
85,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.55,34.8244997832243
86,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.55,33.34378728936066
87,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.55,32.01626142518342
76,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.6,37.121553638508
77,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.6,35.58292889837015
78,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.6,34.17603411017258
79,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.6,32.902475525923386
68,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.65,37.77987308588854
69,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.65,36.34741188069191
70,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.65,35.01492401945533
71,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.65,33.79576348808053
60,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.7,38.44619727613535
61,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.7,37.12119048647349
62,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.7,35.864014292776595
63,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.7,34.69991325976047
52,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.75,39.12355534967588
53,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.75,37.90778234885949
54,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.75,36.72716493358683
55,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.75,35.61903514742657
44,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.8,39.815321609862
45,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.8,38.71110592643406
46,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.8,37.60867578301028
47,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.8,36.557707816614055
36,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.85,40.52535299136293
37,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.85,39.53564014038096
38,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.85,38.51346169444776
39,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.85,37.52116482577932
28,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.9,41.25817243221836
29,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.9,40.3866373179331
30,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.9,39.44728620275594
31,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.9,38.51554344782311
20,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.95,42.01922321730843
21,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.95,41.27041855240673
22,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.95,40.41708563159573
23,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.95,39.54822979427129
12,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.975,42.412374909246914
13,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.975,41.72697164248162
14,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.975,40.91807491346634
15,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.975,40.08170586748739
4,2025-07-23,hospital admissions,2025-07-20,1,MT,quantile,0.99,42.65285701076543
5,2025-07-23,hospital admissions,2025-07-27,2,MT,quantile,0.99,42.00623496197704
6,2025-07-23,hospital admissions,2025-08-03,3,MT,quantile,0.99,41.22451885816479
7,2025-07-23,hospital admissions,2025-08-10,4,MT,quantile,0.99,40.40802125624814
92,2025-07-23,hospital admissions,2025-07-20,1,MT,median,,35.817911725299666
93,2025-07-23,hospital admissions,2025-07-27,2,MT,median,,34.069055866584925
94,2025-07-23,hospital admissions,2025-08-03,3,MT,median,,32.51481621563821
95,2025-07-23,hospital admissions,2025-08-10,4,MT,median,,31.13353548827726
0,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.01,0.6084388684695572
1,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.01,0.0
2,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.01,0.0
3,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.01,0.0
8,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.025,0.90368925770424
9,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.025,0.0
10,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.025,0.0
11,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.025,0.0
16,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.05,1.3863787773821752
17,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.05,0.0
18,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.05,0.0
19,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.05,0.0
24,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.1,2.320754097234845
25,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.1,0.8196278358258287
26,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.1,0.0
27,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.1,0.0
32,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.15,3.2204685615757604
33,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.15,1.921548511744096
34,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.15,0.82650825561986
35,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.15,0.0
40,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.2,4.092205129217367
41,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.2,2.989203402167564
42,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.2,2.059329932395025
43,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.2,1.2400949597188164
48,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.25,4.941516808921087
49,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.25,4.029393526097577
50,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.25,3.260438028513737
51,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.25,2.5829746353421763
56,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.3,5.773138927994673
57,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.3,5.047918451368666
58,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.3,4.436529308076898
59,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.3,3.8978846597661096
64,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.35,6.591214266178246
65,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.35,6.049852026220846
66,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.35,5.593462546378905
67,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.35,5.191375342902202
72,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.4,7.3994618316000835
73,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.4,7.039749086785891
74,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.4,6.736497215153351
75,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.4,6.469326952911474
80,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.45,8.201308962323612
81,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.45,8.021807247779506
82,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.45,7.870480302372364
83,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.45,7.737158587089833
88,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.5,9.000000000000002
89,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.5,9.000000000000002
90,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.5,9.000000000000002
91,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.5,9.000000000000002
84,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.55,9.798691037676392
85,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.55,9.978192752220496
86,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.55,10.12951969762764
87,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.55,10.26284141291017
76,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.6,10.60053816839992
77,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.6,10.960250913214113
78,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.6,11.263502784846652
79,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.6,11.53067304708853
68,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.65,11.40878573382176
69,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.65,11.950147973779156
70,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.65,12.406537453621098
71,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.65,12.808624657097802
60,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.7,12.226861072005333
61,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.7,12.952081548631336
62,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.7,13.563470691923104
63,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.7,14.102115340233894
52,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.75,13.058483191078915
53,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.75,13.970606473902428
54,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.75,14.739561971486268
55,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.75,15.417025364657828
44,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.8,13.907794870782638
45,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.8,15.01079659783244
46,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.8,15.940670067604978
47,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.8,16.759905040281186
36,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.85,14.779531438424245
37,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.85,16.078451488255908
38,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.85,17.173491744380144
39,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.85,18.13824157698341
28,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.9,15.67924590276516
29,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.9,17.180372164174173
30,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.9,18.44588014211413
31,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.9,19.56081505254101
20,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.95,16.61362122261783
21,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.95,18.324743545118505
22,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.95,19.767286391796304
23,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.95,21.03819215263216
12,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.975,17.096310742295763
13,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.975,18.91591505881847
14,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.975,20.449912456940105
15,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.975,21.801391295069507
4,2025-07-23,hospital admissions,2025-07-20,1,PL,quantile,0.99,17.391561131530445
5,2025-07-23,hospital admissions,2025-07-27,2,PL,quantile,0.99,19.27752145880999
6,2025-07-23,hospital admissions,2025-08-03,3,PL,quantile,0.99,20.86745956169167
7,2025-07-23,hospital admissions,2025-08-10,4,PL,quantile,0.99,22.26822315008586
92,2025-07-23,hospital admissions,2025-07-20,1,PL,median,,9.000000000000002
93,2025-07-23,hospital admissions,2025-07-27,2,PL,median,,9.000000000000002
94,2025-07-23,hospital admissions,2025-08-03,3,PL,median,,9.000000000000002
95,2025-07-23,hospital admissions,2025-08-10,4,PL,median,,9.000000000000002
0,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.01,0.0
1,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.01,0.0
2,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.01,0.0
3,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.01,0.0
8,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.025,0.0
9,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.025,0.0
10,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.025,0.0
11,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.025,0.0
16,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.05,0.0
17,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.05,0.0
18,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.05,0.0
19,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.05,0.0
24,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.1,0.0
25,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.1,0.0
26,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.1,0.0
27,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.1,0.0
32,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.15,0.0
33,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.15,0.0
34,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.15,0.0
35,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.15,0.0
40,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.2,0.0
41,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.2,0.0
42,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.2,0.0
43,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.2,0.0
48,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.25,0.0
49,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.25,0.0
50,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.25,0.0
51,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.25,0.0
56,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.3,0.0
57,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.3,0.0
58,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.3,0.0
59,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.3,0.0
64,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.35,0.0
65,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.35,0.0
66,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.35,0.0
67,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.35,0.0
72,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.4,0.0
73,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.4,0.0
74,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.4,0.0
75,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.4,0.0
80,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.45,0.0
81,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.45,0.0
82,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.45,0.0
83,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.45,0.0
88,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.5,0.0
89,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.5,0.0
90,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.5,0.0
91,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.5,2.246751404059924
84,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.55,0.2314485819930345
85,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.55,2.4507055169004417
86,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.55,5.843974908876484
87,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.55,9.792332191137866
76,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.6,3.686334565031542
77,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.6,7.284269407836128
78,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.6,12.07462374787935
79,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.6,17.367729958669237
68,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.65,7.168797839647548
69,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.65,12.156415353703066
70,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.65,18.35500633224856
71,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.65,25.003595409961047
60,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.7,10.69360563737529
61,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.7,17.087803473956257
62,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.7,24.71175434663761
63,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.7,32.73230809482949
52,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.75,14.276781896645042
53,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.75,22.100852085891084
54,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.75,31.173765860003627
55,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.75,40.58900309674989
44,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.8,17.936176443323276
45,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.8,27.220534017609907
46,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.8,37.77323180349669
47,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.8,48.61281905349019
36,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.85,21.692192188780275
37,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.85,32.47539399566912
